"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"rna-XM_060037699.1"	171.860565069666	0.160931030318108	0.0342565492330038	4.69781790405969	2.62955706542635e-06	8.31569232952225e-05
"rna-XM_060064681.1"	5.15668344693776	-2.95927298718387	0.418164884778768	-7.07680892131698	1.47511703230368e-12	3.08772160842509e-10
"rna-XR_009525609.1"	5.46270911244824	0.242755311342846	0.0869886418436693	2.79065526484608	0.00526014643999293	0.0399634320959867
"rna-XM_060070424.1"	7.69148341685405	2.1205491237387	0.418045205602293	5.0725354466954	3.92549984263848e-07	1.63812367339959e-05
"rna-XM_060041412.1"	893.707684288263	0.0573937780822939	0.0150748757215717	3.80724718016516	0.000140522276373929	0.0023663124739744
"rna-XM_060060293.1"	389.362357149644	-0.0930219840037352	0.0261100112394506	-3.56269413868289	0.000367068265728666	0.00512892185831819
"rna-XM_060059142.1"	479.138987975027	-0.0647299032857552	0.0162140776508903	-3.99220385392695	6.54620596213034e-05	0.00126183475823302
"rna-XM_060047269.1"	22.5173927300495	0.36252413507747	0.0808491310012111	4.48395833805609	7.32709739423158e-06	0.000198066871675795
"rna-XM_060051601.1"	272.021891210204	0.0431468638993371	0.0147315365525417	2.9288773608543	0.00340188616022846	0.0287104348787913
"rna-XM_060071987.1"	2.70098418932841	0.688128439903929	0.222743754852205	3.08932764629256	0.00200610066531127	0.0191684391675119
"rna-XR_009524043.1"	41.6680305334361	-0.196496998159615	0.0676370930905191	-2.90516622139041	0.00367058110763575	0.0303780645759725
"rna-XM_060056562.1"	8.00703327835346	2.12418298297041	0.418038393423735	5.08131075132441	3.7483933513225e-07	1.57339085730659e-05
"rna-XM_060052622.1"	85.6975311565173	0.0985220053710703	0.0306526909368326	3.21413886872442	0.00130836379538383	0.0139962517603962
"rna-XR_009530003.1"	126.558404199089	-0.258827187234535	0.084869763795925	-3.04969845158167	0.00229071237440732	0.0211741114440292
"rna-XM_060053052.1"	412.086194076524	-0.119836135481138	0.0220265549526415	-5.44053011189419	5.31222595465934e-08	2.98564310039308e-06
"rna-XM_060076948.1"	4.64038980949045	-2.97615828946377	0.418197286402426	-7.1166370185383	1.10592230646937e-12	2.46690995139398e-10
"rna-XM_060046202.1"	85.8382580345609	0.197934436817046	0.0618079555372913	3.20241035472568	0.00136282710014972	0.0144174617132247
"rna-XM_060067310.1"	840.370585424716	0.0702878914547937	0.0213582185339787	3.29090609045755	0.000998652455087731	0.0113852743256856
"rna-XM_060045764.1"	224.66363177091	0.0985969619352272	0.0255129079558418	3.86459129260689	0.000111275366017297	0.00197855894594854
"rna-XM_060060587.1"	883.543040163743	0.0779766418836466	0.0174239326888	4.47526073914241	7.63181196195383e-06	0.00020434179477698
"rna-XM_060053765.1"	88012.3463377511	-0.11385438728197	0.0410415849707657	-2.77412257258264	0.00553508191281154	0.0414906493631987
"rna-XM_060041098.1"	559.903734197323	-0.114196186011669	0.0278138854679093	-4.10572575857569	4.0304742741136e-05	0.00084404087084894
"rna-XM_060061498.1"	27.6579972892012	-0.237011308004878	0.0579349436563898	-4.09099056711929	4.2953460410338e-05	0.000887178002284809
"rna-XM_060069763.1"	2.60871628876341	-0.555273093602396	0.205311393212997	-2.7045410627862	0.00683988153610422	0.0483708717228398
"rna-XM_060050001.1"	160.604800860574	0.0879775807397983	0.0259915787753938	3.38484943527504	0.000712173073048316	0.00866810313016758
"rna-XM_060066644.1"	96.7859041865027	-0.122961731655032	0.0417267685244911	-2.94683091940994	0.00321048696409885	0.0274511978259432
"rna-XM_060052686.1"	433.412577746834	0.0709352520269409	0.011795891978486	6.01355557988465	1.81497662486367e-09	1.5744647224234e-07
"rna-XM_060059055.1"	314.612096849206	0.0717006557963541	0.0184019483111532	3.89636219947956	9.76483242369182e-05	0.00177371737178316
"rna-XM_060066002.1"	37.3029449348712	-0.16310913599982	0.0586116532613923	-2.78287894853259	0.00538789044050474	0.0407285818960468
"rna-XM_060075824.1"	188.596050826375	0.355584962293431	0.0520590061660945	6.83042164037738	8.466541599789e-12	1.38498106501234e-09
"rna-XM_060057915.1"	123.51842514629	0.0776250456416846	0.0252247740531629	3.07733363549995	0.00208861387682617	0.0197264102447716
"rna-XM_060049238.1"	19.8834685410097	-0.135880218573986	0.0503801098913078	-2.69710048007318	0.00699461610553927	0.0491253374026675
"rna-XM_060053119.1"	56.6457340457673	-0.227517304560478	0.0532709712716559	-4.27094342620958	1.94647785857077e-05	0.00045748622050333
"rna-XM_060065432.1"	461.937817465195	-0.0635051203223483	0.0193728424856819	-3.27804865854269	0.0010452737558815	0.0118115510093366
"rna-XM_060052393.1"	645.544169662802	0.0693392488596892	0.0176489274896621	3.92880807631539	8.53679355361888e-05	0.00157463137280572
"rna-XM_060068128.1"	81.7134636047765	0.197449242034249	0.0596470737663996	3.31029218310918	0.000931986296657505	0.0108016079815443
"rna-XM_060048406.1"	318.477248868258	-0.187273744653744	0.0342694831099549	-5.46473794346035	4.63591152888143e-08	2.65424478674577e-06
"rna-XM_060040644.1"	2500.49973473654	-0.130845583193359	0.0335907068172414	-3.89529115613008	9.80808407030235e-05	0.0017793157330833
"rna-XM_060042383.1"	281.773493259249	0.0493536581123667	0.0183509289441158	2.68943650006295	0.00715727626025069	0.0499978886047332
"rna-XM_060054623.1"	8.85055470631865	0.327871868855223	0.103868222979013	3.15661382713239	0.001596125766366	0.0162779808741573
"rna-XM_060073986.1"	611.28705837176	0.0581477853694746	0.0187664504993814	3.09849672272289	0.00194505121376753	0.018756830581235
"rna-XM_060061164.1"	70.0218520160705	-0.294949000040225	0.0521763167727719	-5.65292872865536	1.57736724565695e-08	1.02859435401871e-06
"rna-XM_060064923.1"	52.7875474440383	-0.211529424147964	0.0544515860272618	-3.88472475424425	0.000102445883773504	0.00183754280374944
"rna-XM_060073285.1"	3622.29571837176	0.0379363685392679	0.0135006043752296	2.80997557478777	0.00495452598816717	0.0383229439241452
"rna-XM_060072193.1"	12.7837697032772	-0.321510013951322	0.116131247610063	-2.76850563967816	0.00563140109962018	0.0420255785398401
"rna-XM_060057217.1"	2212.9135871561	-0.0507600419211134	0.0132394792127627	-3.83399083191892	0.000126080842622201	0.00217036457110387
"rna-XM_060066246.1"	102.071707817099	-0.0947061620689086	0.0273735664667719	-3.45976700492681	0.000540642974415592	0.00696220712037568
"rna-XM_060041610.1"	78.8527173271354	0.177493504189887	0.0443779710163259	3.99958583335389	6.34534315710433e-05	0.00122901311609219
"rna-XM_060050489.1"	164.271268557407	-0.070575713120942	0.0183896499608146	-3.83779535071781	0.000124143874724485	0.00214608881176145
"rna-XM_060036003.1"	1685.88986776946	0.0590608426421979	0.0217200796153915	2.71918168294124	0.00654436509000387	0.0468093655360176
"rna-XR_009527751.1"	391.253053737776	-0.203449389227128	0.0679649989044502	-2.99344357399536	0.00275848511068114	0.0244556064612787
"rna-XM_060056342.1"	41.7096600190384	2.27267271675329	0.307088079695202	7.400719425544	1.35448650955986e-13	4.67167292881569e-11
"rna-XR_009526751.1"	19.5499139950186	-0.146345372225923	0.0442583819361751	-3.30661370397516	0.000944310172200703	0.0108995941972471
"rna-XM_060037225.1"	65.3818708297173	-0.139199283747561	0.0296275684052905	-4.69830267011397	2.62332476624712e-06	8.30729182338013e-05
"rna-XM_060041773.1"	323.504862656715	-0.135459693303931	0.0481479808567153	-2.81340340536914	0.00490201113797484	0.0380452156443482
"rna-XM_060050680.1"	133.517347302893	-0.211746254792922	0.0391835003491152	-5.40396475318223	6.51837586344998e-08	3.58589390548229e-06
"rna-XM_060067984.1"	32.0086639708544	-0.112593366482095	0.0352974735793008	-3.18984207833282	0.00142350557826932	0.0149106089239355
"rna-XM_060051035.1"	124.354217463455	0.0885984759199073	0.0262263786144072	3.3782199678623	0.000729566963775694	0.00885721521289516
"rna-XM_060070516.1"	221.021945569633	-0.130128245822197	0.0203230376943013	-6.40299190404422	1.52361275166033e-10	1.69713860862958e-08
"rna-XM_060060788.1"	546.274142832907	0.162606304492789	0.0250130170559635	6.50086729357668	7.98582566479388e-11	9.40782844880882e-09
"rna-XM_060071113.1"	4587.36382763963	-0.123075367290433	0.0404887215113309	-3.0397444694812	0.00236778948563863	0.0217371114030503
"rna-XM_060056150.1"	45.8451950919397	-0.128373067512192	0.0472714393516083	-2.71565810715735	0.00661441851097668	0.0471572779566137
"rna-XM_060058225.1"	1187.16455746646	-0.0605439976913503	0.0221494439018376	-2.73343195249825	0.00626780731648924	0.0453789883786387
"rna-XM_060038766.1"	45.3942249132985	-0.814753809344311	0.262365350554727	-3.10541696005838	0.00190010964950158	0.0184638285594982
"rna-XM_060040098.1"	156.056181599826	-0.132424793654665	0.0344340197606648	-3.8457547092988	0.000120181945949284	0.00209911443971333
"rna-XM_060051591.1"	340.714361854134	0.124375078198349	0.0431974046017592	2.87922571610434	0.00398652899949965	0.032346616496033
"rna-XM_060071109.1"	652.265220783858	-0.127050336852013	0.0294098806801939	-4.31998817790427	1.56037559812617e-05	0.000379514632519608
"rna-XM_060069788.1"	4773.46656260022	0.0649147629885138	0.02319463607425	2.79869719795174	0.00513092285141627	0.0393155590116417
"rna-XR_009527123.1"	6.58352809807957	-0.235437504066842	0.0535166273422217	-4.39933373531359	1.08583731537939e-05	0.000278782644191622
"rna-XM_060040072.1"	603.664619542108	0.290051439129588	0.0707514652141445	4.09958208288245	4.13896857272667e-05	0.000861718206046882
"rna-XM_060047404.1"	88.0844393946541	0.122321162255181	0.0442943030413907	2.76155518557045	0.00575267937575611	0.0426747739025059
"rna-XM_060061829.1"	113.912247517774	-0.247400859571315	0.0680665169080262	-3.63469251564042	0.00027831237006678	0.00413024790974687
"rna-XM_060068653.1"	420.100688741664	0.0697480656669247	0.0195828963549304	3.56168282785015	0.000368485374008847	0.00514316470100013
"rna-XM_060048024.1"	530.008942661366	-0.160584425888492	0.0387868607473895	-4.14017589446962	3.47039615818063e-05	0.000742503967266345
"rna-XM_060067744.1"	88.9113795405274	0.120287434557001	0.0316148949823499	3.80477096710761	0.000141935460265139	0.0023831005401819
"rna-XM_060049553.1"	149.975089234741	0.0916532173951028	0.0240998690147227	3.80305873609154	0.000142920452698746	0.00239542377014462
"rna-XM_060074425.1"	771.991216583775	-0.11700551337427	0.033708671818456	-3.47108049834842	0.000518368578117085	0.00672680747314496
"rna-XM_060050433.1"	6042.07873751214	-0.141091246777152	0.0351813202781997	-4.01040227204264	6.06153859932508e-05	0.00118608110377908
"rna-XM_060038204.1"	91.6514386003554	0.0641631449672852	0.0226799890612498	2.82906419372627	0.00466843338780255	0.0366615052536894
"rna-XM_060060600.1"	99.7717729282895	-0.139655187827933	0.0382228440522644	-3.65371000747547	0.000258478189667755	0.00389035496089317
"rna-XM_060069333.1"	8.97295753703762	-0.244951663681544	0.0876768391341508	-2.79380126040759	0.00520924822838011	0.039682051366109
"rna-XM_060054085.1"	441.088272985537	0.147885013804527	0.0398987268381944	3.70650959375873	0.000210135279763342	0.0032764393539135
"gene-LOC132468308"	13.4688314346737	0.163720782483312	0.0440003829030826	3.72089449412137	0.000198518369182199	0.00313112140748144
"rna-XM_060063192.1"	582.853422242506	0.0706685628791492	0.0216744342474587	3.26045709301202	0.00111232795365712	0.0124046016086258
"rna-XM_060042175.1"	3219.45439597096	-0.0760889127011621	0.0237974287249263	-3.19735857098981	0.00138692404009102	0.0146098003349319
"rna-XM_060070780.1"	57.8631868357808	-0.35471954823896	0.0522086626380133	-6.79426612971096	1.08865260976944e-11	1.72181537347347e-09
"rna-XM_060074042.1"	176.287098494877	-0.271201700304842	0.0980585663577114	-2.76571145569797	0.00567987673660548	0.0422606072939765
"rna-XM_060067584.1"	1117.91035729332	0.0917029108595316	0.014598679643555	6.28158936962607	3.35129058612822e-10	3.438616330075e-08
"rna-XM_060069043.1"	214.162164686796	0.161175510472011	0.039048281064495	4.12759553245895	3.6657615653725e-05	0.000778140585001978
"rna-XM_060055901.1"	1661.50679915472	0.0769989355935951	0.0139492854462072	5.51991970416887	3.39154603611106e-08	2.02692668842904e-06
"rna-XR_009522982.1"	227.97327927819	-0.164589169036042	0.0366066321678359	-4.49615709747417	6.91926221908909e-06	0.000188107995770051
"rna-XM_060055890.1"	162.716126493266	-0.115516724263117	0.020823459704987	-5.54743188210227	2.89896044010465e-08	1.76571362806119e-06
"rna-XR_009529741.1"	21.7022151054254	0.196050132265867	0.0485884631326508	4.03491116256616	5.46229604562224e-05	0.00108841370576133
"rna-XM_060050124.1"	90.7848976589182	0.150517167685849	0.0262994071426045	5.72321523712275	1.04526701378903e-08	7.08461397518265e-07
"rna-XM_060070681.1"	259.819225029753	-0.189428671796405	0.0357233429254523	-5.30265804607663	1.14128584035608e-07	5.9080632462701e-06
"rna-XM_060075942.1"	18.9017310202876	-2.75173651636375	0.417953033243278	-6.58384147857601	4.5844591690225e-11	5.7309743507252e-09
"rna-XM_060063482.1"	54.7896815494691	-0.172399469073022	0.0372498175917202	-4.62819633004974	3.68864243807841e-06	0.000110802483814135
"rna-XM_060041651.1"	105.774899266922	0.230823965862847	0.0543750513692496	4.24503444227335	2.18559847179766e-05	0.000505713393790914
"rna-XM_060073640.1"	85.488684986697	-0.16199814036098	0.0539776180166395	-3.00120950707832	0.00268909478846583	0.0239931195031497
"rna-XR_009529314.1"	11.0381973965488	-0.333836252843855	0.101922066051893	-3.27540704163006	0.0010550983146946	0.0118914564782528
"rna-XM_060041000.1"	2903.78219090004	0.0517926647333597	0.0128415433102408	4.03321185640175	5.50196345182543e-05	0.00109530394809045
"rna-XM_060049204.1"	7.65665871026311	0.761862502867907	0.261327901906373	2.91535078080129	0.00355288961551112	0.0296817589970486
"rna-XM_060068588.1"	1022.63506253313	-0.117205639609071	0.0426024430996662	-2.75114831642106	0.00593867484109878	0.0435786232695617
"rna-XM_060070354.1"	1168.04616347732	-0.0948900246778231	0.0148064647237902	-6.4086888023553	1.4677643855462e-10	1.64131605722778e-08
"rna-XM_060063699.1"	376.650310689738	-0.132192170971425	0.0317023272960641	-4.16979389988941	3.04875222492149e-05	0.000666972528705686
"rna-XM_060062790.1"	116.027471685683	2.36322901119057	0.363017410820105	6.50996051636122	7.5170560714165e-11	8.92907735088963e-09
"rna-XM_060076627.1"	63.3131519118926	-0.158805445143336	0.0481386704349449	-3.29891631215588	0.000970588421772579	0.0111273667401216
"rna-XM_060047952.1"	356.283727543253	-0.116080527994205	0.0333506673500837	-3.48060585342122	0.000500281095586037	0.00655448371777642
"rna-XM_060061957.1"	42.9533507709711	-0.193187184337246	0.0432727355944712	-4.46440886353228	8.0290114677599e-06	0.0002132156876508
"rna-XM_060044324.1"	267.099744835228	-0.127107014579445	0.0249210978824748	-5.10037780754555	3.38976163448325e-07	1.44618042191285e-05
"rna-XM_060057952.1"	412.735072883113	-0.120670306816344	0.0364370271436948	-3.31174951075077	0.000927145207830829	0.0107585674359843
"rna-XM_060044833.1"	72.4415850059793	-0.193416127830768	0.0486689925249989	-3.97411406721476	7.06417043211533e-05	0.00134637820878938
"rna-XM_060074474.1"	17.4340291880438	-0.154232479588739	0.0544066613523217	-2.83480874869301	0.00458531267403429	0.0361408992069327
"rna-XR_009525394.1"	4.57732227575485	-0.206082586805559	0.0543011941974496	-3.79517595978098	0.00014753877989035	0.00245557712320991
"rna-XM_060057166.1"	150.032761878095	-0.150191219193984	0.0443664706196704	-3.38524153704927	0.000711156473098251	0.00865941146549708
"rna-XM_060042176.1"	77.7375895366736	-0.0805653179801027	0.0298362883767318	-2.70024598779963	0.00692882246264703	0.0487829317850951
"rna-XM_060057558.1"	3.97941740051188	0.29280750117981	0.0703222358230265	4.16379680982686	3.12998682201525e-05	0.000681385039953085
"rna-XR_009529467.1"	1285.34575736198	-0.0893926336242858	0.0327841560729613	-2.72670229562542	0.00639707263313058	0.0460238749104371
"rna-XM_060067452.1"	48.7436121040659	0.645383674964545	0.198529431063134	3.25082115789325	0.00115072219015619	0.0127335617076154
"rna-XM_060069291.1"	362.173796780085	-0.194744966859333	0.0672615394726827	-2.89533912524298	0.00378749111222239	0.0310850580746811
"rna-XM_060047244.1"	219.460636956745	-0.149470950479702	0.0245945787097866	-6.07739421941084	1.22151206564865e-09	1.11363776762178e-07
"rna-XM_060038561.1"	1198.83746149174	0.0952538802278475	0.0246602023688461	3.86265606433888	0.000112160866233801	0.00198936128728316
"rna-XM_060035425.1"	30.2705767104533	-0.406165052161164	0.0749003247830108	-5.42274086711693	5.86920476033747e-08	3.26248009076079e-06
"rna-XM_060064512.1"	918.598993814684	0.105767475731593	0.0354467925900251	2.98383769033467	0.00284657729366202	0.0250350132674847
"rna-XM_060036814.1"	102.189950590035	0.0847515848199217	0.0227899898202883	3.71880748908775	0.000200165525893482	0.00315250855114359
"rna-XM_060060841.1"	574.924562531564	0.0942528398606504	0.0161641632785029	5.8309754879796	5.51042797897726e-09	4.19539951473888e-07
"rna-XM_060051225.1"	171.500057596617	-0.0815643323045942	0.0281767735147812	-2.89473641337276	0.00379477035011448	0.0311269028116697
"rna-XM_060065833.1"	1552.86611156213	0.0794909225656698	0.0138648110458139	5.73328567573013	9.85035154863224e-09	6.76225452716295e-07
"rna-XM_060053001.1"	7414.59820864101	0.191817341120057	0.0434551944570666	4.41414066871962	1.01412004919908e-05	0.000262014572639189
"rna-XM_060067480.1"	1176.71557663102	-0.183092906574626	0.044078020285845	-4.15383688712133	3.26946274460115e-05	0.000706910196296806
"rna-XM_060076939.1"	10.3726999705911	-2.84745555755178	0.418018358360849	-6.81179546447993	9.63880858648289e-12	1.56778507616617e-09
"rna-XM_060072401.1"	76.6919049905643	0.101476369469513	0.0317396340751636	3.19714994915203	0.00138792756076081	0.0146098003349319
"rna-XM_060045733.1"	26.6879586146669	0.133762194709073	0.0400135580117117	3.34292178340955	0.000829012631746628	0.009810725344775
"rna-XM_060046661.1"	8242.21572592417	0.0933211142193305	0.0230129642544534	4.05515400743175	5.01012819087425e-05	0.00100932399521574
"rna-XM_060052931.1"	111.386966082525	-0.192194425302114	0.049826823743101	-3.85724818208435	0.000114670716841322	0.00202509476311939
"rna-XM_060069100.1"	26.6377076541382	-0.157479270305777	0.0409177564580804	-3.84867802972315	0.000118756974118727	0.00208023373589208
"rna-XM_060054713.1"	179.595441529911	0.135569999387252	0.0270698142310581	5.00816142401555	5.49524384699608e-07	2.15496363846516e-05
"rna-XM_060055199.1"	1398.29507939407	0.0827381874585282	0.0159166234238154	5.19822485306339	2.01200662090324e-07	9.58364617913428e-06
"rna-XM_060051782.1"	2268.58002579594	-0.0771621026890933	0.0180030430949292	-4.28605887805862	1.81870804426934e-05	0.000434592280328033
"rna-XM_060047521.1"	1351.95539762539	0.083562948900105	0.013987822230356	5.97397847384412	2.31536366409406e-09	1.94375119096835e-07
"rna-XM_060053740.1"	551.064939497097	-0.0502982343596257	0.0166144907054471	-3.02737142241352	0.00246690637212372	0.0223693787503281
"rna-XM_060055012.1"	929.857440218003	0.193717992104029	0.0517782385635885	3.74130131650047	0.00018306987400865	0.00293928282851689
"rna-XM_060050012.1"	5266.59282040274	-0.0406301096715677	0.0110047523101814	-3.69205126352343	0.000222452610805338	0.0034366707444816
"rna-XM_060054597.1"	5816.4482052906	0.08855156695887	0.0253271033120615	3.49631641122968	0.000471728974904838	0.00628393921107529
"rna-XM_060045445.1"	36.8420741019482	-0.142926946697094	0.0412422454844307	-3.46554715967273	0.000529153714880267	0.00683269435989057
"rna-XM_060061932.1"	727.385689518712	0.145272315504949	0.0263364138477178	5.51602493585275	3.46753080697484e-08	2.05943992554499e-06
"rna-XM_060063210.1"	432.107121553824	-0.160186538887622	0.0430161587437485	-3.72386897309611	0.000196192777091078	0.00310127588613268
"rna-XM_060075801.1"	338.49980755085	-0.0882872900637068	0.0169694219499713	-5.20272819687038	1.96383989484204e-07	9.41689190446281e-06
"rna-XM_060068253.1"	16.0849931121554	0.325968666392074	0.0619223923144141	5.26414846404756	1.40840605666135e-07	7.12339932580291e-06
"rna-XM_060070323.1"	77.0671113430491	-0.0646033923390649	0.0213382391110418	-3.02758779685972	0.00246514092722841	0.0223604528909276
"rna-XM_060039335.1"	3188.55205574802	0.111731637130501	0.0267526698743871	4.17646678462819	2.96071951921046e-05	0.00065398547589844
"rna-XM_060044767.1"	25.5591245787972	2.22860147475764	0.337862763205574	6.59617370559903	4.21904573770448e-11	5.3919027827351e-09
"rna-XM_060056030.1"	854.443821168342	-0.292938552723113	0.0695772506200151	-4.21026341387	2.5507311186888e-05	0.000574054872128179
"rna-XM_060049355.1"	386.173932640066	0.0671515895481549	0.0195355369348539	3.43740690476482	0.000587312573332609	0.00741968095180609
"rna-XR_009528523.1"	59.4900639053795	0.0993517230242928	0.0287734494380395	3.45289581071036	0.000554603168236632	0.00710363530072039
"rna-XM_060051680.1"	35.6180193494564	-0.469725844473972	0.151486847524296	-3.10076981698782	0.00193018271807706	0.0186601646445209
"rna-XM_060049474.1"	939.386806661133	-0.122624261912199	0.0376650581274215	-3.25565040938896	0.00113132955829753	0.0125773092292751
"rna-XM_060046662.1"	149.275570076685	-0.0859850109956249	0.0316294333858693	-2.71851253061142	0.00655761718567237	0.0468726359985625
"rna-XR_009528793.1"	15.0490957498252	0.174227063544079	0.0573176371080043	3.03967630793608	0.00236832537346261	0.0217371114030503
"rna-XM_060068063.1"	462.382104975777	0.0939353140964012	0.0216480352575493	4.33920736819028	1.42997541645056e-05	0.000351683043356788
"rna-XM_060071373.1"	288.137953039589	0.483865091409109	0.169290070468794	2.8582012522601	0.00426050081808242	0.0340305125332716
"rna-XM_060060327.1"	352.093048491322	0.237878966832618	0.0500510776461974	4.75272417737224	2.00694050883646e-06	6.53614174590003e-05
"rna-XM_060035463.1"	43.8019937068091	-0.17405780616761	0.0534016815079564	-3.25940684361554	0.00111645438852557	0.0124312484559788
"rna-XM_060042873.1"	17.5245702706738	0.177347942722292	0.0515702445194192	3.4389587324045	0.000583956244310317	0.00739032511311735
"rna-XM_060046307.1"	1117.20113022128	-0.124438264946673	0.0290149346052	-4.28876599723134	1.79668538812297e-05	0.000430407636868588
"rna-XM_060068884.1"	10.7095590168964	-0.387886675549181	0.123139981772747	-3.14996534809481	0.00163289828898173	0.0165001691912037
"rna-XM_060043184.1"	121701.876610245	0.048780628915589	0.0138330789120777	3.52637538075477	0.000421289378864915	0.00575119267943057
"rna-XR_009524303.1"	610.818570382193	0.0635414548368614	0.0214761861692902	2.95869361235666	0.00308946099850091	0.0266873868449263
"rna-XM_060042378.1"	113.795181957612	-0.145258242585391	0.0474758636499211	-3.05962296244888	0.00221615793110394	0.0206072044942665
"rna-XM_060066338.1"	7.07442125472359	-1.18830777560204	0.418086387155057	-2.84225416591076	0.00447957634700588	0.0354424809245183
"rna-XM_060076647.1"	694.646488509479	-0.1606167238672	0.0260777939262994	-6.15913770624664	7.31421055197451e-10	7.02630555273068e-08
"rna-XM_060077281.1"	10.7551159682862	1.01681520059816	0.252513813462379	4.02677060179778	5.65481530030326e-05	0.00111674246932047
"rna-XM_060039000.1"	141.254708695877	-0.166659971566295	0.0367778418410305	-4.53153211889569	5.85574316354549e-06	0.000163703476116032
"rna-XM_060073519.1"	51.1079059437604	1.07736476482098	0.299922120888766	3.5921483938177	0.000327962994513405	0.00471788776077147
"rna-XM_060063170.1"	27.3374938237159	-0.150103874152087	0.0461438210242192	-3.25295718517334	0.00114210704389605	0.0126578003660906
"rna-XM_060075854.1"	1183.71508144881	0.0541065147515281	0.0197004376303666	2.7464625794976	0.00602417578589482	0.0440158448756537
"rna-XM_060057948.1"	341.511512301802	0.134093742533285	0.0399930526558881	3.35292591158437	0.000799621079995173	0.00951798447277414
"rna-XM_060038631.1"	91.3877674633895	-0.10566974347809	0.0392698659315431	-2.69086081583007	0.00712679213429719	0.049829000726408
"rna-XM_060055200.1"	199.018096664337	0.569726248465787	0.0604649554395727	9.422420711699	4.40806062502998e-21	9.70688857790255e-18
"rna-XM_060043353.1"	109.466679954776	-0.104931537845567	0.0247704089279738	-4.23616493981515	2.27369786190636e-05	0.00052154766580764
"rna-XM_060049788.1"	28.880001656578	-0.191879773627635	0.0413570267990363	-4.63959303844602	3.4909594645905e-06	0.000106088849886234
